timestamp,open,high,low,close,volume
2016-04-02,128.4687,129.8261,128.3163,129.4374,1115548
2016-04-03,129.4374,129.5159,127.6088,128.0821,769655
2016-04-04,128.0821,130.5837,127.3228,130.5067,936169
2016-04-05,130.5067,131.8371,130.1889,131.5590,1078263
2016-04-06,131.5590,131.8687,130.7634,131.0624,395441
2016-04-07,131.0624,132.3449,130.6567,132.1573,620660
2016-04-08,132.1573,134.4834,131.9587,133.6423,1805986
2016-04-09,133.6423,134.1076,132.4251,132.6845,1144938
2016-04-10,132.6845,135.6609,132.6732,135.2062,1943555
2016-04-11,135.2062,135.2881,134.6541,135.1069,604844
2016-04-12,135.1069,135.1890,134.1174,134.4848,205990
2016-04-13,134.4848,135.0186,133.7544,134.0855,699257
2016-04-14,134.0855,134.8446,131.9303,132.1058,1003721
2016-04-15,132.1058,133.1932,131.8380,132.9601,194880
2016-04-16,132.9601,134.6220,132.6569,134.1976,508221
2016-04-17,134.1976,134.4502,133.0304,133.3612,1253133
2016-04-18,133.3612,134.7598,132.1794,134.5345,1526899
2016-04-19,134.5345,134.6706,133.5933,133.9121,811113
2016-04-20,133.9121,135.1862,133.7759,134.8255,402550
2016-04-21,134.8255,135.9199,134.7023,135.4597,387386
2016-04-22,135.4597,135.6530,134.7452,135.4866,1189119
2016-04-23,135.4866,135.6347,133.0194,133.3744,1385697
2016-04-24,133.3744,133.5413,132.8993,133.2623,1392895
2016-04-25,133.2623,133.5987,132.8111,133.1985,1216397
2016-04-26,133.1985,136.3176,133.1658,135.7945,1095921
2016-04-27,135.7945,136.8082,135.2700,136.4488,1324112
2016-04-28,136.4488,136.7594,131.6186,132.4136,1928924
2016-04-29,132.4136,132.4990,131.2761,132.2999,1741868
2016-04-30,132.2999,133.5022,132.2088,132.9859,577192
2016-05-01,132.9859,133.5054,132.3666,132.6349,1399680
2016-05-02,132.6349,134.6899,132.2504,134.6291,1823148
2016-05-03,134.6291,134.7219,134.2990,134.4835,139714
2016-05-04,134.4835,134.8753,134.1095,134.2614,966040
2016-05-05,134.2614,134.6468,133.5425,133.6835,1930431
2016-05-06,133.6835,134.0582,129.6314,130.1444,1580117
2016-05-07,130.1444,131.0630,129.8831,130.8589,1202005
2016-05-08,130.8589,133.6609,130.1713,132.9462,1063984
2016-05-09,132.9462,134.4096,132.5283,134.2162,1611888
2016-05-10,134.2162,136.7503,133.5574,136.4390,654407
2016-05-11,136.4390,136.6096,135.6308,135.6422,571580
2016-05-12,135.6422,138.8441,135.2268,137.7490,1717269
2016-05-13,137.7490,138.0223,137.4027,137.5032,831493
2016-05-14,137.5032,138.3976,135.7932,136.1470,1613439
2016-05-15,136.1470,136.3530,135.8744,136.0519,927394
2016-05-16,136.0519,136.4747,133.7369,134.6502,1787401
2016-05-17,134.6502,135.0584,134.4927,134.9640,1027729
2016-05-18,134.9640,135.3381,134.2517,134.8089,548762
2016-05-19,134.8089,135.9152,134.2391,135.4326,387882
2016-05-20,135.4326,135.9492,134.0149,134.4349,601810
2016-05-21,134.4349,135.1760,133.8709,134.5756,210081
2016-05-22,134.5756,134.8678,133.9442,134.1564,1090702
2016-05-23,134.1564,136.8279,133.6478,136.4131,431226
2016-05-24,136.4131,137.3062,135.8847,136.5078,1942137
2016-05-25,136.5078,136.5981,134.1750,134.1873,698559
2016-05-26,134.1873,134.7223,132.1989,132.8899,287612
2016-05-27,132.8899,133.1268,132.1938,132.2487,178220
2016-05-28,132.2487,132.4592,129.0652,129.1899,1950201
2016-05-29,129.1899,131.8874,128.4718,131.1060,1752473
2016-05-30,131.1060,132.7380,131.0792,131.8096,1929326
2016-05-31,131.8096,135.0999,131.2981,134.7292,325025
2016-06-01,134.7292,135.2073,134.5706,134.8781,1052839
2016-06-02,134.8781,136.9619,133.9230,136.9267,1884801
2016-06-03,136.9267,137.4307,136.9180,137.1025,1796205
2016-06-04,137.1025,138.0345,136.7958,137.8743,490487
2016-06-05,137.8743,138.6022,137.8412,138.2277,718710
2016-06-06,138.2277,138.5160,135.3516,135.7134,1981235
2016-06-07,135.7134,138.9666,135.4727,138.6025,787712
2016-06-08,138.6025,141.0716,138.5113,140.7460,778641
2016-06-09,140.7460,141.6727,140.7266,141.6269,904413
2016-06-10,141.6269,142.6236,141.2816,141.9138,1615994
2016-06-11,141.9138,142.2111,141.3847,141.5309,854035
2016-06-12,141.5309,141.6732,141.0778,141.3452,950220
2016-06-13,141.3452,142.7337,140.4611,142.3556,1961854
2016-06-14,142.3556,142.7086,141.2582,141.9599,718738
2016-06-15,141.9599,144.7456,141.7374,144.5393,380114
2016-06-16,144.5393,144.6046,142.2622,142.6752,1572076
2016-06-17,142.6752,143.1352,142.4408,142.5877,1227256
2016-06-18,142.5877,144.4052,142.5396,143.6424,1349513
2016-06-19,143.6424,143.7669,140.9499,141.0751,1036898
2016-06-20,141.0751,141.1457,139.3467,139.5240,1838065
2016-06-21,139.5240,139.9986,138.9999,139.1460,1301042
2016-06-22,139.1460,139.2032,137.9258,138.1991,1526682
2016-06-23,138.1991,138.3508,136.2863,136.8081,290718
2016-06-24,136.8081,138.5377,136.6029,138.2704,971208
2016-06-25,138.2704,138.7385,138.2321,138.6004,1069677
2016-06-26,138.6004,138.9161,137.6480,137.9622,106323
2016-06-27,137.9622,138.1771,137.4185,138.1628,194979
2016-06-28,138.1628,138.4596,135.7675,135.9065,1975312
2016-06-29,135.9065,136.7686,135.3878,135.7866,166552
2016-06-30,135.7866,136.0363,135.1926,135.5767,1629430
2016-07-01,135.5767,137.6179,135.2396,137.3561,1969262
2016-07-02,137.3561,137.9159,134.5956,134.9229,1531789
2016-07-03,134.9229,135.7269,133.8980,134.0811,378899
2016-07-04,134.0811,134.3868,133.0449,133.2605,1209063
2016-07-05,133.2605,135.8586,132.4646,135.0753,1850747
2016-07-06,135.0753,135.4517,134.8939,135.4498,1241784
2016-07-07,135.4498,138.1562,135.2677,137.7974,581640
2016-07-08,137.7974,138.2300,137.6413,137.8488,1620485
2016-07-09,137.8488,141.7308,137.7435,141.7202,1484534
2016-07-10,141.7202,142.0724,139.1598,139.2151,532184
2016-07-11,139.2151,139.7264,138.8152,139.0450,1036254
2016-07-12,139.0450,139.4198,136.3039,136.9475,943611
2016-07-13,136.9475,138.2652,136.7560,137.7877,1682061
2016-07-14,137.7877,138.2913,137.4462,138.1846,1810827
2016-07-15,138.1846,138.6545,137.9063,138.1787,1311052
2016-07-16,138.1787,138.5362,136.0342,136.1830,400438
2016-07-17,136.1830,137.9595,136.1385,137.4610,967298
2016-07-18,137.4610,137.6000,136.5022,137.3060,467280
2016-07-19,137.3060,137.6116,135.9486,136.2556,1139392
2016-07-20,136.2556,137.8309,136.0068,137.7207,1199878
2016-07-21,137.7207,137.9001,136.0936,136.4795,412932
2016-07-22,136.4795,136.7278,135.8900,136.1848,572581
2016-07-23,136.1848,136.3856,135.3184,135.9256,1789835
2016-07-24,135.9256,135.9579,135.0461,135.4059,1211473
2016-07-25,135.4059,136.5157,135.1798,136.3126,526428
2016-07-26,136.3126,136.4580,135.6455,136.0191,1223309
2016-07-27,136.0191,136.5764,135.7572,136.5341,663004
2016-07-28,136.5341,136.9234,134.8084,134.9610,1787474
2016-07-29,134.9610,135.1906,134.3128,135.1428,1271994
2016-07-30,135.1428,135.6704,134.8554,135.3983,132157
2016-07-31,135.3983,135.4610,134.4090,134.6638,1654986
2016-08-01,134.6638,140.5103,134.3652,139.4032,1367521
2016-08-02,139.4032,139.7163,139.0004,139.5957,601913
2016-08-03,139.5957,139.8284,136.5105,136.8817,853421
2016-08-04,136.8817,138.4324,136.5198,138.2918,1951390
2016-08-05,138.2918,138.2950,137.1019,137.5634,1861043
2016-08-06,137.5634,137.6822,137.1221,137.3732,756245
2016-08-07,137.3732,137.6460,135.5424,135.5834,646882
2016-08-08,135.5834,137.0218,135.4063,136.5095,1609974
2016-08-09,136.5095,136.6261,135.5269,135.7183,1847688
2016-08-10,135.7183,137.1552,135.2035,137.1412,1536227
2016-08-11,137.1412,137.7366,135.0566,135.7078,1651041
2016-08-12,135.7078,136.1686,135.6932,135.9215,1767184
2016-08-13,135.9215,136.1008,135.1643,135.4124,1965132
2016-08-14,135.4124,135.9742,134.9886,135.1406,223170
2016-08-15,135.1406,135.2568,131.4497,132.1029,201742
2016-08-16,132.1029,133.4840,131.6959,133.4469,1866944
2016-08-17,133.4469,133.5568,132.9008,133.0642,1056321
2016-08-18,133.0642,134.3925,132.6683,134.0027,1498286
2016-08-19,134.0027,137.6461,133.9640,137.2791,1216130
2016-08-20,137.2791,137.3394,137.0393,137.0596,1210269
2016-08-21,137.0596,137.5612,136.6221,136.7328,1563516
2016-08-22,136.7328,138.9931,136.0728,138.6470,475949
2016-08-23,138.6470,139.3776,138.4858,139.2605,1204058
2016-08-24,139.2605,140.1725,138.8697,140.1665,1767102
2016-08-25,140.1665,140.4117,138.4518,138.8985,1562210
2016-08-26,138.8985,140.2200,138.2732,140.1236,1878106
2016-08-27,140.1236,145.3536,140.0608,144.7018,949930
2016-08-28,144.7018,145.1015,143.9965,144.3744,217681
2016-08-29,144.3744,144.8855,141.9231,142.6408,1452468
2016-08-30,142.6408,144.4310,142.1008,144.3112,1899273
2016-08-31,144.3112,148.1197,144.0379,147.9656,1990106
2016-09-01,147.9656,148.5928,146.6899,147.3711,1097196
2016-09-02,147.3711,148.3664,146.7266,146.8697,1238817
2016-09-03,146.8697,146.9748,145.5452,145.5891,1883475
2016-09-04,145.5891,146.6134,143.2449,143.8608,1594664
2016-09-05,143.8608,144.2884,141.5036,142.3899,727629
2016-09-06,142.3899,143.3523,142.1748,143.0809,1980150
2016-09-07,143.0809,143.4897,141.5348,141.6402,1651358
2016-09-08,141.6402,145.9073,141.5593,144.9068,825319
2016-09-09,144.9068,145.3466,142.7609,142.9130,1858828
2016-09-10,142.9130,145.2906,142.4776,145.0179,1722262
2016-09-11,145.0179,145.3028,142.9694,143.5109,1743219
2016-09-12,143.5109,145.5613,142.8787,145.5377,1005650
2016-09-13,145.5377,149.0713,145.0046,148.8383,897070
2016-09-14,148.8383,151.3197,148.6285,150.9972,272046
2016-09-15,150.9972,151.0471,147.8612,148.2935,1743937
2016-09-16,148.2935,148.8376,146.2926,146.3774,110895
2016-09-17,146.3774,147.6168,146.2103,147.1684,1696659
2016-09-18,147.1684,147.4020,146.8965,147.0812,1263374
2016-09-19,147.0812,149.0979,147.0651,148.8900,287944
2016-09-20,148.8900,149.0468,148.1181,148.4400,907902
2016-09-21,148.4400,148.8989,147.5227,147.5581,1734036
2016-09-22,147.5581,151.3642,146.5446,150.8701,1299487
2016-09-23,150.8701,151.5523,148.0019,148.0912,455470
2016-09-24,148.0912,149.3781,147.9308,149.0882,1011582
2016-09-25,149.0882,149.2073,148.7156,149.1459,1741370
2016-09-26,149.1459,150.5422,149.1325,150.3826,1345302
2016-09-27,150.3826,153.3170,150.0485,152.9397,384142
2016-09-28,152.9397,153.9931,151.1512,151.4635,1786270
2016-09-29,151.4635,154.0147,151.0907,153.6929,1003067
2016-09-30,153.6929,156.0302,153.4467,155.1848,772483
2016-10-01,155.1848,155.7568,154.6203,155.0534,1104556
2016-10-02,155.0534,156.1592,152.8230,153.1971,1557432
2016-10-03,153.1971,154.0055,152.0384,152.9298,1739919
2016-10-04,152.9298,153.4907,152.7438,153.0452,338840
2016-10-05,153.0452,153.3243,151.2732,151.3987,1244267
2016-10-06,151.3987,153.4601,150.6771,152.7518,1585553
2016-10-07,152.7518,153.4859,151.9588,153.2797,1843324
2016-10-08,153.2797,154.0756,151.9826,152.1150,1147114
2016-10-09,152.1150,152.3636,150.0555,150.3494,629911
2016-10-10,150.3494,150.9498,148.7844,148.8270,1353958
2016-10-11,148.8270,149.2750,148.1191,148.1776,1162443
2016-10-12,148.1776,151.8138,148.0716,151.3899,853987
2016-10-13,151.3899,151.9134,150.5972,151.6643,1345330
2016-10-14,151.6643,151.8107,151.1201,151.1990,844507
2016-10-15,151.1990,151.5125,148.0605,148.5916,1281158
2016-10-16,148.5916,151.3598,147.9898,151.2896,1769817
2016-10-17,151.2896,153.1701,151.2616,153.1095,642613
2016-10-18,153.1095,154.4255,152.4547,153.6731,563537
2016-10-19,153.6731,154.1060,152.5488,152.7013,1719719
2016-10-20,152.7013,153.3352,150.6045,151.5299,1112444
2016-10-21,151.5299,157.0919,151.2420,156.7058,280050
2016-10-22,156.7058,160.8304,156.4500,160.0699,1054901
2016-10-23,160.0699,161.5182,159.5006,161.3927,830438
2016-10-24,161.3927,161.4703,159.2310,159.3686,729699
2016-10-25,159.3686,160.0922,157.6106,157.8172,147364
2016-10-26,157.8172,160.0072,157.6918,159.4459,1652919
2016-10-27,159.4459,159.4572,158.1552,158.4493,435828
2016-10-28,158.4493,158.8869,156.6834,157.5043,1420703
2016-10-29,157.5043,158.6059,156.8850,158.3339,1006251
2016-10-30,158.3339,158.8077,155.5242,155.9035,1000837
2016-10-31,155.9035,156.4630,154.0988,154.5645,531561
2016-11-01,154.5645,155.2764,153.9099,154.0829,1776677
2016-11-02,154.0829,154.2892,151.5767,151.7878,783639
2016-11-03,151.7878,152.3228,151.5354,152.1106,1440307
2016-11-04,152.1106,152.2862,149.8695,150.2817,923224
2016-11-05,150.2817,150.4985,148.5375,148.8871,1806532
2016-11-06,148.8871,149.2576,146.1713,146.8732,1388667
2016-11-07,146.8732,147.2263,144.5578,144.6817,345259
2016-11-08,144.6817,146.1677,144.0725,145.8928,1171277
2016-11-09,145.8928,146.2730,143.7151,144.1194,1120621
2016-11-10,144.1194,144.5575,142.8294,143.3267,1453208
2016-11-11,143.3267,144.4299,143.1496,144.3173,492374
2016-11-12,144.3173,145.7741,143.8816,145.5853,212430
2016-11-13,145.5853,149.2912,145.2989,148.4706,905189
2016-11-14,148.4706,149.1291,148.3515,148.6137,1138027
2016-11-15,148.6137,148.8940,146.7794,146.8977,450755
2016-11-16,146.8977,146.9935,145.0230,145.0771,1696051
2016-11-17,145.0771,145.2992,145.0206,145.1888,1737330
2016-11-18,145.1888,147.3367,144.9987,146.6379,1706249
2016-11-19,146.6379,146.6534,144.2566,144.5639,1238976
2016-11-20,144.5639,144.7482,143.6185,143.9885,1825140
2016-11-21,143.9885,144.8716,143.7055,144.1417,991614
2016-11-22,144.1417,145.2614,143.6532,144.6080,1675685
2016-11-23,144.6080,145.5766,144.2761,144.6918,1908163
2016-11-24,144.6918,145.1838,144.2654,144.9934,346176
2016-11-25,144.9934,145.5439,144.7778,145.2276,835326
2016-11-26,145.2276,145.6119,142.6512,143.1028,997931
2016-11-27,143.1028,143.8089,143.0241,143.6051,224482
2016-11-28,143.6051,145.2483,143.3788,144.7640,1351701
2016-11-29,144.7640,144.8566,143.2009,143.3020,660659
2016-11-30,143.3020,143.7958,141.8174,141.9682,1987762
2016-12-01,141.9682,142.1403,140.9434,141.6691,224331
2016-12-02,141.6691,142.5219,140.9657,141.0058,366103
2016-12-03,141.0058,141.2211,140.5368,140.7627,619159
2016-12-04,140.7627,142.0209,140.1302,141.9749,1126469
2016-12-05,141.9749,143.9887,141.6880,143.5142,258369
2016-12-06,143.5142,144.1063,141.6864,142.3412,295233
2016-12-07,142.3412,142.7486,139.7467,140.0397,1053565
2016-12-08,140.0397,140.3957,136.7186,136.8310,105186
2016-12-09,136.8310,139.6141,135.9153,139.0210,1431357
2016-12-10,139.0210,141.7203,138.6840,141.5150,232814
2016-12-11,141.5150,142.4389,140.7383,142.0273,1137492
2016-12-12,142.0273,142.1203,140.6318,141.4229,808323
2016-12-13,141.4229,141.4887,140.1468,140.5928,1975178
2016-12-14,140.5928,140.6474,138.1235,138.2426,308823
2016-12-15,138.2426,138.8050,135.1187,136.0537,431315
2016-12-16,136.0537,136.4788,136.0482,136.4648,997160
2016-12-17,136.4648,137.8312,136.0639,137.2303,433399
2016-12-18,137.2303,139.6178,136.6327,139.0167,295748
2016-12-19,139.0167,139.2782,137.7077,138.3299,447131
2016-12-20,138.3299,141.5091,138.1440,140.9474,1622507
2016-12-21,140.9474,141.2408,140.2216,140.5897,102278
2016-12-22,140.5897,140.6285,138.2741,138.4370,1345036
2016-12-23,138.4370,139.4602,137.7975,138.8384,1813601
2016-12-24,138.8384,139.6172,138.2705,139.0161,1555488
2016-12-25,139.0161,139.5936,138.5147,139.4752,314805
2016-12-26,139.4752,141.6441,139.2333,141.3207,727583
2016-12-27,141.3207,143.8141,141.3162,143.2520,1520059
2016-12-28,143.2520,143.5816,141.9513,142.3619,117772
2016-12-29,142.3619,142.5253,141.4289,141.6035,1669233
2016-12-30,141.6035,142.8342,141.2473,142.5783,1539833
2016-12-31,142.5783,142.6843,141.3013,141.4869,358279
2017-01-01,141.4869,141.8403,140.7290,140.9511,1000493
2017-01-02,140.9511,141.1644,140.5834,140.6132,1260556
2017-01-03,140.6132,141.8849,140.2135,141.3391,697522
2017-01-04,141.3391,142.4785,140.9805,141.8376,732604
2017-01-05,141.8376,141.9983,139.2776,139.8285,495620
2017-01-06,139.8285,140.1885,138.9845,139.8374,601934
2017-01-07,139.8374,141.2775,139.8308,141.0706,1147700
2017-01-08,141.0706,141.1945,140.6283,140.6786,857277
2017-01-09,140.6786,140.8841,140.4470,140.5375,1905257
2017-01-10,140.5375,141.8766,140.2887,141.5004,1087789
2017-01-11,141.5004,142.1990,141.0233,141.2284,135000
2017-01-12,141.2284,141.2653,140.8113,141.0157,1755261
2017-01-13,141.0157,145.0695,140.8078,144.7834,1594491
2017-01-14,144.7834,144.7864,142.9590,143.0121,1225257
2017-01-15,143.0121,143.2522,142.3036,142.3612,275315
2017-01-16,142.3612,142.8365,141.4145,141.6383,1224891
2017-01-17,141.6383,144.8895,141.1380,144.6221,1700597
2017-01-18,144.6221,146.5508,144.0073,145.9799,1630833
2017-01-19,145.9799,147.4161,145.8866,147.1041,612711
